step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
126,41,10.8928,41754.1782,130909.3477,0.0,1,1,0,1018.3946,3192.9109
127,41,11.0112,37119.6196,116378.5867,0.0,0,0,0,905.3566,2838.5021
128,41,11.3632,42434.3841,133042.0942,0.0,0,0,0,1034.985,3244.9291
129,42,11.4881,49246.4807,154399.3983,0.0,1,1,0,1172.5353,3676.1762
130,41,11.5987,38531.3405,120804.8414,0.0,0,0,1,939.7888,2946.4595
131,41,11.769,39950.7276,125255.2754,0.0,0,0,0,974.408,3055.0067
132,42,11.4981,35147.0199,110193.9097,0.0,1,1,0,836.8338,2623.6645
133,42,11.4195,32558.1022,102077.2233,0.0,0,0,0,775.1929,2430.4101
134,42,11.5133,39331.4892,123313.6444,0.0,0,0,0,936.464,2936.0392
135,43,11.4498,39529.4757,123934.1147,0.0,1,1,0,919.2901,2882.1887
136,43,11.565,34374.8025,107772.7605,0.0,0,0,0,799.414,2506.3433
137,43,11.6694,41170.8921,129080.2101,1.0,1,0,0,957.4626,3001.8654
138,44,11.0776,30485.7635,95579.6954,2.0,2,1,0,692.8583,2172.2658
139,44,11.1214,36317.8461,113865.013,3.0,1,0,0,825.4056,2587.8412
140,44,11.2025,41316.1506,129535.6038,0.0,0,0,0,939.0034,2943.991
141,45,10.8223,32860.5055,103025.3306,0.0,1,1,0,730.2335,2289.4518
142,45,11.021,45645.2253,143108.3698,0.0,0,0,0,1014.3383,3180.186
143,45,11.1028,37049.2841,116158.1151,0.0,0,0,0,823.3174,2581.2914
144,46,10.8807,35561.4823,111493.1,0.0,1,1,0,773.0757,2423.763
145,46,10.8209,37687.648,118159.3106,1.0,1,0,0,819.2967,2568.6807
146,46,10.6992,40124.2445,125799.1413,2.0,1,0,0,872.2662,2734.7639
147,47,10.2075,37919.7564,118887.0042,3.0,2,1,0,806.8033,2529.5107
148,47,10.1164,36016.5,112919.9132,5.0,2,0,0,766.3085,2402.5513
149,46,10.1939,44472.0354,139430.2038,7.0,2,0,1,966.7834,3031.0914
150,47,10.1446,45660.655,143156.4693,9.0,3,1,0,971.5033,3045.8823
151,47,10.4816,43929.9339,137730.2715,7.0,1,0,0,934.6794,2930.4313
152,47,10.8439,50304.1569,157715.4284,8.0,1,0,0,1070.3012,3355.6474
