step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
1892,42,11.6966,44451.1918,139364.782,2.0,1,0,0,1058.3617,3318.2091
1893,42,11.6443,33043.0953,103597.8922,3.0,1,0,0,786.7404,2466.6165
1894,41,11.8852,37521.8295,117639.2303,4.0,1,0,1,915.1666,2869.2495
1895,41,11.8549,31560.3638,98948.9203,5.0,1,0,0,769.765,2413.3883
1896,42,11.4565,34227.0391,107309.5263,0.0,1,1,0,814.9295,2554.9887
1897,41,11.3628,29987.7001,94018.3393,0.0,0,0,1,731.4073,2293.1302
1898,41,11.2777,39174.3516,122820.8031,1.0,1,0,0,955.472,2995.6293
1899,41,11.1378,33830.3872,106065.956,2.0,1,0,0,825.1314,2586.9745
1900,40,11.2011,33542.8756,105164.5455,4.0,2,0,1,838.5719,2629.1136
1901,40,11.0437,34142.8895,107045.9932,6.0,2,0,0,853.5722,2676.1498
1902,41,10.7738,34579.8681,108415.5402,8.0,3,1,0,843.4114,2644.2815
1903,40,10.9729,33941.6206,106414.5415,10.0,2,0,1,848.5405,2660.3635
1904,40,11.166,38237.0131,119881.7184,0.0,0,0,0,955.9253,2997.043
1905,40,11.6896,48210.7729,151152.5166,0.0,0,0,0,1205.2693,3778.8129
1906,40,11.6711,27722.7386,86917.3226,0.0,0,0,0,693.0685,2172.9331
1907,40,12.0528,43978.4551,137882.9718,0.0,0,0,0,1099.4614,3447.0743
1908,40,11.5949,33841.3259,106100.2963,0.0,1,1,1,846.0331,2652.5074
1909,40,11.5131,33009.0593,103490.7787,0.0,0,0,0,825.2265,2587.2695
1910,40,11.4067,31492.4813,98736.1312,0.0,0,0,0,787.312,2468.4033
1911,40,11.2756,31120.2845,97569.0545,0.0,0,0,0,778.0071,2439.2264
1912,40,11.4081,35366.2146,110881.4183,0.0,0,0,0,884.1554,2772.0355
1913,40,11.4164,32411.2786,101616.6864,0.0,0,0,0,810.282,2540.4172
1914,41,11.101,33967.8077,106496.4777,0.0,1,1,0,828.4831,2597.4751
1915,41,11.1672,33841.5527,106100.7878,0.0,0,0,0,825.4037,2587.8241
1916,41,10.985,28733.7546,90086.6265,1.0,1,0,0,700.8233,2197.2348
1917,41,11.0989,37468.3996,117471.8531,2.0,1,0,0,913.8634,2865.1671
1918,40,11.2985,36241.835,113626.8646,0.0,0,0,1,906.0459,2840.6716
1919,40,11.4172,34511.641,108201.5853,0.0,0,0,0,862.791,2705.0396
1920,41,11.1797,34079.5886,106847.1684,0.0,1,1,0,831.2095,2606.0285
1921,41,11.1824,34726.6794,108875.9734,1.0,1,0,0,846.9922,2655.5115
1922,41,11.0439,30607.4102,95961.1016,2.0,1,0,0,746.5222,2340.5147
1923,41,10.8304,33771.5653,105881.81,0.0,0,0,0,823.6967,2582.4832
1924,41,10.9404,42615.8344,133610.8969,0.0,0,0,0,1039.4106,3258.8024
1925,41,11.0229,34341.7161,107668.9285,0.0,0,0,0,837.6028,2626.0714
1926,42,11.0938,44470.2146,139424.302,1.0,2,1,0,1058.8146,3319.6262
1927,42,11.5629,50242.9568,157523.8513,2.0,1,0,0,1196.2609,3750.5679
1928,42,11.6525,38639.9102,121145.2164,0.0,0,0,0,919.9979,2884.4099
1929,42,11.7125,31495.5043,98745.4495,0.0,0,0,0,749.893,2351.0821
1930,42,11.4008,24815.7763,77803.1045,0.0,0,0,0,590.8518,1852.4549
1931,42,11.6059,40104.2563,125735.994,0.0,0,0,0,954.8632,2993.7141
1932,43,11.4046,38777.3645,121576.3325,0.0,1,1,0,901.7992,2827.3566
1933,42,11.8789,40284.8782,126302.635,0.0,0,0,1,959.1638,3007.2056
1934,42,11.8117,31188.3632,97782.8551,0.0,0,0,0,742.5801,2328.1632
1935,42,12.1053,41942.8324,131500.3573,0.0,0,0,0,998.6389,3130.9609
1936,42,12.1751,36816.5214,115429.1866,0.0,0,0,0,876.5838,2748.314
1937,42,12.1051,32256.953,101133.3185,0.0,0,0,0,768.0227,2407.9362
1938,42,11.9435,40850.481,128076.1958,0.0,1,1,1,972.6305,3049.4332
1939,42,11.9433,31725.1215,99465.8589,0.0,0,0,0,755.36,2368.2347
1940,42,11.9714,31669.6696,99291.5665,0.0,0,0,0,754.0398,2364.0849
1941,41,12.0873,28159.9059,88287.373,0.0,0,0,1,686.827,2153.3506
1942,41,12.1257,31002.3602,97199.3399,0.0,0,0,0,756.1551,2370.7156
1943,41,12.0552,30938.835,97000.0623,0.0,0,0,0,754.6057,2365.8552
1944,42,11.5389,26777.6715,83954.2006,0.0,1,1,0,637.5636,1998.9095
1945,42,11.573,32032.2837,100428.5126,0.0,0,0,0,762.6734,2391.1551
1946,42,11.5718,31448.5774,98598.4918,0.0,0,0,0,748.7757,2347.5831
1947,42,11.3948,31393.3168,98425.2106,0.0,0,0,0,747.4599,2343.4574
1948,41,11.7175,37495.1053,117555.7126,0.0,0,0,1,914.5148,2867.2125
1949,41,11.6407,37156.7433,116495.6909,0.0,0,0,0,906.262,2841.3583
1950,42,11.4193,35274.7465,110594.788,0.0,1,1,0,839.8749,2633.2092
1951,42,11.2646,27104.2554,84977.6367,0.0,0,0,0,645.3394,2023.2771
1952,42,11.3502,39103.7357,122599.2904,0.0,0,0,0,931.0413,2919.0307
1953,42,11.1982,33112.5521,103815.2185,0.0,0,0,0,788.3941,2471.7909
1954,42,11.0921,32952.2485,103312.7869,0.0,0,0,0,784.5773,2459.8283
1955,42,11.4307,44160.1026,138452.3368,0.0,0,0,0,1051.431,3296.4842
1956,43,11.1346,33910.2141,106316.3469,0.0,1,1,0,788.6096,2472.4732
1957,42,11.1185,29584.0868,92752.8696,0.0,0,0,1,704.383,2208.4017
1958,42,11.3168,38978.1622,122205.6693,0.0,0,0,0,928.0515,2909.6588
1959,42,11.4443,34933.6387,109524.8312,0.0,0,0,0,831.7533,2607.7341
1960,42,11.56,33438.9711,104838.6373,0.0,0,0,0,796.166,2496.158
1961,42,11.503,37378.5907,117190.6398,0.0,0,0,0,889.9664,2790.2533
1962,42,11.2736,36200.7851,113497.9533,0.0,1,1,1,861.9235,2702.3322
1963,42,11.2935,33134.31,103883.4147,0.0,0,0,0,788.9121,2473.4146
1964,42,11.1628,33326.9187,104487.4893,0.0,0,0,0,793.4981,2487.7974
1965,41,10.9503,30575.6973,95861.5644,0.0,0,0,1,745.7487,2338.0869
1966,41,11.0692,34496.2058,108153.4705,0.0,0,0,0,841.3709,2637.8895
1967,41,11.0463,35934.2466,112662.1502,0.0,0,0,0,876.445,2747.8573
1968,42,10.5576,27867.7679,87371.647,0.0,1,1,0,663.5183,2080.2773
1969,42,10.9454,45252.3037,141876.4129,0.0,0,0,0,1077.4358,3378.0098
1970,42,11.0638,37065.6731,116209.501,0.0,0,0,0,882.516,2766.8929
1971,42,11.176,36340.0632,113934.4745,1.0,1,0,0,865.2396,2712.7256
1972,42,11.4961,44725.8085,140226.1864,0.0,0,0,0,1064.9002,3338.7187
1973,42,11.4788,33121.9661,103844.9624,0.0,0,0,0,788.6182,2472.4991
1974,42,11.0717,28684.3665,89931.8153,0.0,1,1,1,682.9611,2141.2337
1975,42,10.9515,26449.0305,82922.9455,0.0,0,0,0,629.7388,1974.3558
1976,42,10.9895,37885.6506,118780.6053,1.0,1,0,0,902.0393,2828.1096
1977,42,10.9922,36285.025,113761.6172,2.0,1,0,0,863.9292,2708.6099
1978,42,10.903,26734.2953,83817.8241,0.0,0,0,0,636.5308,1995.6625
1979,42,10.7357,32638.7056,102329.653,0.0,0,0,0,777.112,2436.4203
1980,43,10.5046,31919.0124,100073.3658,0.0,1,1,0,742.3026,2327.2876
1981,43,10.6299,32859.0079,103019.4798,0.0,0,0,0,764.163,2395.8019
1982,43,10.6049,28712.4136,90019.7054,1.0,1,0,0,667.7305,2093.4815
1983,43,10.7406,37326.6197,117027.3233,2.0,1,0,0,868.0609,2721.5657
1984,43,10.6786,36610.4371,114781.9211,3.0,1,0,0,851.4055,2669.347
1985,43,10.7168,31526.397,98842.2362,4.0,1,0,0,733.172,2298.6567
1986,43,10.5371,38960.9344,122151.4963,5.0,2,1,1,906.0682,2840.7325
1987,43,10.4688,32605.2449,102225.0042,6.0,1,0,0,758.2615,2377.3257
1988,42,10.8631,43247.5169,135590.5802,7.0,1,0,1,1029.7028,3228.3471
1989,42,11.0011,34917.5776,109474.4281,8.0,1,0,0,831.3709,2606.534
1990,42,11.1038,33821.8887,106039.1445,9.0,1,0,0,805.2831,2524.7415
1991,42,11.2177,34607.7045,108502.6597,1.0,1,0,0,823.993,2583.3967
1992,43,10.9811,31919.2794,100073.6189,2.0,2,1,0,742.3088,2327.2935
1993,43,10.9804,31960.3138,100202.63,3.0,1,0,0,743.2631,2330.2937
1994,43,11.1103,40439.7244,126787.5144,4.0,1,0,0,940.4587,2948.5468
1995,42,11.1757,31290.7754,98103.3617,5.0,1,0,1,745.0185,2335.7943
1996,41,11.2984,33663.2027,105541.7833,6.0,1,0,1,821.0537,2574.1898
1997,41,11.0505,29572.0696,92715.1079,7.0,1,0,0,721.27,2261.3441
1998,42,10.9943,41379.9583,129735.5593,9.0,3,1,0,985.2371,3088.9419
1999,42,11.1628,36248.4217,113646.7859,11.0,2,0,0,863.0577,2705.8759
2000,42,11.2152,35559.638,111487.0118,13.0,2,0,0,846.658,2654.4527
2001,41,11.034,32426.2949,101663.6751,15.0,2,0,1,790.8852,2479.6018
2002,41,10.965,32429.852,101674.6098,5.0,1,0,0,790.972,2479.8685
2003,41,11.0876,35896.9488,112544.7084,1.0,1,0,0,875.5353,2744.9929
2004,42,10.8819,34545.786,108308.9373,2.0,2,1,0,822.5187,2578.7842
2005,41,10.697,35390.1593,110956.1675,3.0,1,0,1,863.1746,2706.248
2006,41,10.7765,35406.4555,111007.3176,4.0,1,0,0,863.5721,2707.4956
2007,41,10.5536,26767.014,83920.1077,5.0,1,0,0,652.854,2046.8319
2008,41,10.5089,39557.4766,124021.9511,6.0,1,0,0,964.8165,3024.9256
2009,41,10.5531,39117.9367,122643.9215,7.0,1,0,0,954.096,2991.3152
2010,42,10.3798,41593.3491,130404.4249,9.0,3,1,0,990.3178,3104.8673
2011,42,10.5386,37045.6181,116146.447,11.0,2,0,0,882.0385,2765.3916
2012,42,10.647,42399.8663,132933.2375,3.0,1,0,0,1009.5206,3165.0771
2013,42,10.541,35523.7577,111374.7178,0.0,0,0,0,845.8038,2651.779
2014,41,10.2945,27706.2324,86864.9459,0.0,0,0,1,675.7618,2118.6572
2015,40,10.4724,35457.269,111166.413,1.0,1,0,1,886.4317,2779.1603
2016,41,10.2837,36073.0985,113097.4178,0.0,1,1,0,879.8317,2758.4736
2017,41,10.7216,45159.482,141585.5649,0.0,0,0,0,1101.4508,3453.3065
2018,41,10.9101,38520.2763,120770.2245,0.0,0,0,0,939.5189,2945.6152
2019,41,11.2102,44150.6657,138422.6149,0.0,0,0,0,1076.8455,3376.1613
2020,40,11.3692,36889.3437,115657.1582,0.0,0,0,1,922.2336,2891.429
2021,40,11.7019,45515.4846,142702.5168,0.0,0,0,0,1137.8871,3567.5629
2022,41,11.4558,39779.9191,124719.8067,0.0,1,1,0,970.2419,3041.9465
2023,40,11.7921,38521.9719,120775.4782,0.0,0,0,1,963.0493,3019.387
2024,39,11.9193,39244.3132,123040.3357,0.0,0,0,1,1006.2644,3154.8804
2025,39,11.879,30074.612,94290.4643,0.0,0,0,0,771.1439,2417.7042
2026,39,11.7931,32597.8907,102201.9222,1.0,1,0,0,835.8434,2620.5621
2027,39,11.6454,27909.198,87501.8315,0.0,0,0,0,715.6205,2243.6367
2028,40,10.8775,27365.9259,85797.9493,0.0,1,1,0,684.1481,2144.9487
2029,40,10.6564,37977.7419,119068.6863,0.0,0,0,0,949.4435,2976.7172
2030,40,10.3764,27299.7279,85590.6299,2.0,2,0,0,682.4932,2139.7657
2031,40,10.0459,30253.4483,94851.4033,4.0,2,0,0,756.3362,2371.2851
2032,40,9.8641,31247.289,97966.6283,6.0,2,0,0,781.1822,2449.1657
2033,39,9.4999,27538.2739,86337.643,10.0,4,0,1,706.1096,2213.7857
2034,40,9.351,36332.3591,113909.0343,8.0,4,1,0,908.309,2847.7259
2035,40,9.346,28388.6732,89003.8063,12.0,4,0,0,709.7168,2225.0952
2036,40,9.4916,35918.9611,112613.368,16.0,4,0,0,897.974,2815.3342
2037,40,9.758,32329.9149,101361.115,6.0,2,0,0,808.2479,2534.0279
2038,40,9.8844,38506.2479,120725.3286,6.0,1,0,0,962.6562,3018.1332
2039,40,9.9195,36368.8776,114024.8799,7.0,1,0,0,909.2219,2850.622
2040,41,9.9285,40762.1215,127798.6105,0.0,1,1,0,994.1981,3117.0393
2041,41,10.1816,38194.4211,119748.2657,0.0,0,0,0,931.5712,2920.6894
2042,40,10.4438,34269.3531,107442.1703,0.0,0,0,1,856.7338,2686.0543
2043,40,10.5781,36447.7158,114272.0266,0.0,0,0,0,911.1929,2856.8007
2044,39,10.6315,40233.1092,126140.6617,0.0,0,0,1,1031.6182,3234.3759
2045,39,10.9211,41922.7938,131438.1746,0.0,0,0,0,1074.9434,3370.2096
2046,40,10.8243,44095.3829,138250.1626,0.0,1,1,0,1102.3846,3456.2541
2047,40,11.1593,47146.1482,147814.9161,0.0,0,0,0,1178.6537,3695.3729
2048,40,11.5465,40469.086,126879.9186,0.0,0,0,0,1011.7272,3171.998
2049,40,11.7722,41641.6879,130556.6792,0.0,0,0,0,1041.0422,3263.917
2050,40,11.7407,35347.8403,110824.0324,0.0,0,0,0,883.696,2770.6008
2051,40,11.6043,30394.7945,95294.8016,0.0,0,0,0,759.8699,2382.37
2052,41,11.3264,36929.8425,115783.0537,1.0,2,1,0,900.7279,2823.9769
2053,41,11.4129,28718.0626,90037.6594,0.0,0,0,0,700.4406,2196.0405
2054,40,11.7687,39124.6016,122664.5015,0.0,0,0,1,978.115,3066.6125
2055,40,11.7764,28003.1101,87795.6138,0.0,0,0,0,700.0778,2194.8903
2056,40,11.821,30728.115,96339.7311,0.0,0,0,0,768.2029,2408.4933
2057,40,11.8872,35833.6814,112346.8189,0.0,0,0,0,895.842,2808.6705
2058,41,11.5121,30031.4882,94155.3753,0.0,1,1,0,732.4753,2296.4726
2059,41,11.5729,35686.2508,111884.1689,0.0,0,0,0,870.3964,2728.8822
2060,41,11.3835,28199.0449,88410.9228,0.0,0,0,0,687.7816,2156.364
2061,41,11.4194,33973.1398,106513.8932,0.0,0,0,0,828.6132,2597.8998
2062,39,11.2609,26968.9602,84553.4501,0.0,0,0,2,691.5118,2168.0372
2063,39,10.9878,24394.1696,76480.7332,1.0,1,0,0,625.4915,1961.0444
2064,40,10.3787,27183.6597,85226.3384,2.0,2,1,0,679.5915,2130.6585
2065,39,10.1758,24268.4493,76086.6241,3.0,1,0,1,622.2679,1950.9391
2066,39,10.1771,32481.4147,101836.7639,4.0,1,0,0,832.8568,2611.1991
2067,39,10.0371,30017.2337,94110.4382,6.0,2,0,0,769.6727,2413.0882
2068,39,10.2836,36129.0432,113272.7238,8.0,2,0,0,926.3857,2904.4288
2069,39,9.9279,27511.1167,86253.7433,10.0,2,0,0,705.4132,2211.6344
2070,39,10.1861,42560.1866,133435.6383,12.0,3,1,1,1091.2868,3421.4266
2071,39,10.3944,33333.7038,104508.6198,0.0,0,0,0,854.7104,2679.7082
2072,39,10.5154,33669.4135,105560.9322,0.0,0,0,0,863.3183,2706.6906
2073,39,10.7534,35137.6209,110164.7315,0.0,0,0,0,900.9646,2824.7367
2074,39,10.8309,29937.2227,93859.5053,0.0,0,0,0,767.6211,2406.654
2075,39,10.7393,33617.7096,105399.0547,0.0,0,0,0,861.9926,2702.5399
2076,40,10.3445,34736.1367,108905.5704,1.0,2,1,0,868.4034,2722.6393
2077,40,10.3056,30560.003,95811.9664,2.0,1,0,0,764.0001,2395.2992
2078,40,10.5292,36747.2397,115211.1338,3.0,1,0,0,918.681,2880.2783
2079,40,10.621,34787.6338,109067.1057,4.0,1,0,0,869.6908,2726.6776
2080,40,10.4606,34308.0999,107563.7101,6.0,2,0,0,857.7025,2689.0928
2081,40,10.1221,26362.7781,82652.7361,8.0,2,0,0,659.0695,2066.3184
2082,41,9.9416,32067.1636,100537.2838,8.0,3,1,0,782.1259,2452.1289
2083,41,10.1644,36939.2018,115812.4108,8.0,1,0,0,900.9561,2824.6929
2084,41,10.5084,41168.6983,129073.1898,0.0,0,0,0,1004.1146,3148.1266
2085,41,10.6255,38516.5968,120758.171,0.0,0,0,0,939.4292,2945.3212
2086,41,10.8881,43077.7855,135059.0071,0.0,0,0,0,1050.6777,3294.1221
2087,40,10.6999,29452.8039,92341.7088,0.0,0,0,1,736.3201,2308.5427
2088,41,10.315,35363.4879,110872.6763,0.0,1,1,0,862.5241,2704.2116
2089,41,10.6688,43050.5159,134973.1666,0.0,0,0,0,1050.0126,3292.0285
2090,41,11.0083,43826.2293,137405.6337,0.0,0,0,0,1068.9324,3351.3569
2091,40,11.0907,38021.4034,119206.2394,0.0,0,0,1,950.5351,2980.156
2092,40,11.2716,34952.2035,109583.53,0.0,0,0,0,873.8051,2739.5883
2093,40,11.2875,29506.3069,92508.9997,0.0,0,0,0,737.6577,2312.725
2094,41,10.7569,29042.8044,91055.5452,0.0,1,1,0,708.3611,2220.867
2095,41,10.5871,34887.4085,109379.8712,0.0,0,0,0,850.9124,2667.8017
2096,41,10.459,31451.9527,98608.9875,0.0,0,0,0,767.1208,2405.0973
2097,41,10.4916,28003.3237,87796.3409,0.0,0,0,0,683.0079,2141.3742
2098,41,10.5855,30861.5111,96757.6709,1.0,1,0,0,752.7198,2359.9432
2099,41,10.8216,40180.0263,125973.512,2.0,1,0,0,980.0006,3072.5247
2100,42,10.5246,30266.0904,94890.3879,3.0,2,1,0,720.6212,2259.295
2101,41,10.5573,33867.3649,106181.2349,4.0,1,0,1,826.0333,2589.7862
2102,40,10.097,22792.2077,71458.1343,5.0,1,0,1,569.8052,1786.4534
2103,40,9.9199,27468.4803,86119.2104,6.0,1,0,0,686.712,2152.9803
2104,40,9.9447,33452.0663,104879.3464,7.0,1,0,0,836.3017,2621.9837
2105,40,9.6884,25989.522,81482.7446,8.0,1,0,0,649.738,2037.0686
2106,41,9.4245,32928.1603,103236.8518,9.0,2,1,0,803.1259,2517.972
2107,41,9.7179,35552.0076,111462.9058,11.0,2,0,0,867.1221,2718.6075
2108,40,9.7465,35785.0117,112194.0291,11.0,1,0,1,894.6253,2804.8507
2109,40,10.016,37170.8301,116538.8153,12.0,1,0,0,929.2708,2913.4704
2110,40,10.2318,39261.3524,123093.1936,13.0,1,0,0,981.5338,3077.3298
2111,39,10.4239,35806.2069,112260.6306,14.0,1,0,1,918.1079,2878.4777
2112,40,10.3569,34691.1087,108764.5898,15.0,2,1,0,867.2777,2719.1147
2113,40,10.4886,33659.7247,105530.4976,16.0,1,0,0,841.4931,2638.2624
2114,40,10.5121,32035.5999,100438.5371,17.0,1,0,0,800.89,2510.9634
2115,40,10.4474,33265.731,104295.7086,18.0,1,0,0,831.6433,2607.3927
2116,40,10.6524,34773.4502,109022.3229,19.0,1,0,0,869.3363,2725.5581
2117,40,10.7768,36057.744,113049.1874,21.0,2,0,0,901.4436,2826.2297
2118,41,10.5527,36586.6155,114707.1883,23.0,3,1,0,892.3565,2797.7363
2119,41,10.3479,23925.1297,75010.3635,3.0,1,0,0,583.5397,1829.5211
2120,41,10.4109,37025.6837,116083.4525,4.0,1,0,0,903.0655,2831.3037
2121,41,10.4247,31412.2087,98483.7975,5.0,1,0,0,766.1514,2402.0438
2122,41,10.2534,27041.6009,84781.0139,6.0,1,0,0,659.5512,2067.8296
2123,41,10.4469,38449.2049,120546.8148,7.0,1,0,0,937.7855,2940.1662
2124,42,10.5941,43325.7149,135836.0971,8.0,2,1,0,1031.5646,3234.1928
2125,42,10.585,33182.2301,104033.9303,9.0,1,0,0,790.0531,2476.9983
2126,42,10.5542,41658.7059,130609.6247,10.0,1,0,0,991.8739,3109.753
2127,42,10.2466,31361.0171,98323.9851,11.0,1,0,0,746.6909,2341.0473
2128,41,10.1828,34689.1947,108758.4817,12.0,1,0,1,846.0779,2652.6459
2129,41,10.0148,30159.6441,94557.1846,14.0,2,0,0,735.6011,2306.2728
2130,42,10.1811,46795.1739,146713.3512,17.0,4,1,0,1114.1708,3493.175
2131,42,10.3357,32768.7479,102737.0108,18.0,2,0,0,780.2083,2446.1193
2132,42,10.4659,39483.5648,123789.7529,20.0,2,0,0,940.0849,2947.3751
2133,42,10.5123,31519.0844,98818.8297,22.0,2,0,0,750.4544,2352.8293
2134,42,10.6644,34439.9276,107977.0124,18.0,1,0,0,819.9983,2570.8812
2135,42,10.5908,30298.1918,94991.4241,19.0,1,0,0,721.3855,2261.7006
2136,43,10.4007,35589.6766,111581.0263,20.0,2,1,0,827.6669,2594.9076
2137,43,10.4545,34591.7493,108452.8621,22.0,2,0,0,804.4593,2522.1596
2138,43,10.4515,33054.3671,103632.9003,24.0,2,0,0,768.7062,2410.0674
2139,42,10.7463,35670.5337,111834.8728,3.0,1,0,1,849.2984,2662.7351
2140,42,10.8334,35449.5805,111142.289,4.0,1,0,0,844.0376,2646.245
2141,42,10.7493,31976.6949,100253.845,5.0,1,0,0,761.3499,2386.9963
2142,43,10.2134,22180.8147,69541.0694,6.0,2,1,0,515.8329,1617.2342
2143,43,10.2392,34724.3489,108868.1371,7.0,1,0,0,807.543,2531.8171
2144,43,10.4908,39080.7863,122527.0063,8.0,1,0,0,908.8555,2849.4653
2145,43,10.4154,32196.5616,100943.7753,1.0,1,0,0,748.7572,2347.5297
2146,43,10.6236,37246.9738,116778.0186,2.0,1,0,0,866.2087,2715.7679
2147,42,10.6909,34087.8918,106873.3246,3.0,1,0,1,811.6165,2544.603
2148,43,10.3969,37199.0056,116627.3938,4.0,2,1,0,865.0932,2712.265
2149,43,10.3469,36978.3311,115935.4176,5.0,1,0,0,859.9612,2696.1725
2150,43,10.2271,26319.9401,82518.226,0.0,0,0,0,612.0916,1919.0285
2151,43,10.1159,37493.5695,117550.9335,0.0,0,0,0,871.9435,2733.7426
2152,43,9.9767,35172.7806,110274.5275,1.0,1,0,0,817.9716,2564.5239
2153,43,9.9343,43886.4273,137594.2246,2.0,1,0,0,1020.6146,3199.8657
2154,44,9.496,35994.507,112850.7086,4.0,3,1,0,818.057,2564.7888
2155,44,9.4642,39862.6269,124978.592,4.0,1,0,0,905.9688,2840.4225
2156,44,9.9037,53109.3378,166510.049,5.0,1,0,0,1207.0304,3784.3193
2157,44,10.1681,42603.1928,133571.6988,2.0,2,0,0,968.2544,3035.7204
2158,44,10.3781,47147.0694,147817.0475,4.0,2,0,0,1071.5243,3359.4784
2159,44,10.6367,44790.5842,140429.3055,3.0,1,0,0,1017.9678,3191.5751
2160,45,10.3248,35890.9361,112525.7058,5.0,3,1,0,797.5764,2500.5712
2161,45,10.4612,42237.7763,132424.5791,8.0,3,0,0,938.6173,2942.7684
2162,45,10.6651,44011.4881,137985.9622,11.0,3,0,0,978.0331,3066.3547
2163,44,10.6668,33348.4176,104553.9352,12.0,4,0,1,757.9186,2376.2258
2164,44,10.8283,41399.23,129795.8356,16.0,4,0,0,940.8916,2949.9054
2165,44,10.9358,35966.0827,112761.3098,20.0,4,0,0,817.411,2562.757
2166,45,10.7475,37848.4244,118662.7428,24.0,5,1,0,841.0761,2636.9498
2167,45,10.7695,41529.1215,130202.7682,28.0,4,0,0,922.8694,2893.3948
2168,45,10.4856,28962.3928,90802.9634,32.0,4,0,0,643.6087,2017.8436
2169,45,10.417,41467.2117,130009.3965,36.0,4,0,0,921.4936,2889.0977
2170,45,10.1319,36181.7343,113437.7078,40.0,4,0,0,804.0385,2520.838
2171,44,9.7175,31905.8919,100031.793,44.0,4,0,1,725.1339,2273.4498
2172,45,9.3754,35037.797,109850.4831,49.0,6,1,0,778.6177,2441.1218
2173,45,9.3788,41204.6867,129185.3878,55.0,6,0,0,915.6597,2870.7864
2174,45,9.6488,46447.4058,145622.8462,27.0,3,0,0,1032.1646,3236.0632
2175,45,10.0512,45793.8995,143574.0317,5.0,2,0,0,1017.6422,3190.534
2176,45,10.2661,41013.3758,128586.3216,7.0,2,0,0,911.4084,2857.4738
2177,45,10.741,51417.2564,161205.2946,9.0,2,0,0,1142.6057,3582.3399
2178,46,10.5954,41343.4074,129621.2103,11.0,3,1,0,898.7697,2817.8524
2179,46,10.9806,49110.8216,153973.8394,5.0,1,0,0,1067.6266,3347.2574
2180,46,11.3949,48992.017,153601.641,6.0,1,0,0,1065.0438,3339.1661
2181,46,11.6186,41905.0077,131381.6681,7.0,1,0,0,910.9784,2856.1232
2182,46,11.8442,46128.0423,144622.6787,8.0,1,0,0,1002.7835,3143.9713
2183,46,11.9173,41114.735,128904.4797,0.0,0,0,0,893.7986,2802.2713
2184,47,11.5014,35825.7587,112321.5608,0.0,1,1,0,762.2502,2389.8204
2185,47,11.8162,47229.8953,148076.657,0.0,0,0,0,1004.8914,3150.5672
2186,47,11.94,37652.7144,118050.1056,0.0,0,0,0,801.1216,2511.7044
2187,45,12.0628,43475.1377,136304.3751,0.0,0,0,2,966.1142,3028.9861
2188,45,12.1004,36548.4815,114587.8727,0.0,0,0,0,812.1885,2546.3972
2189,45,12.2099,39818.8357,124841.5102,0.0,0,0,0,884.863,2774.2558
2190,44,12.1337,45112.4483,141438.3765,0.0,1,1,2,1025.2829,3214.5086
2191,44,12.1492,34056.6523,106775.7594,0.0,0,0,0,774.0148,2426.7218
2192,44,11.9221,33399.9478,104716.7383,0.0,0,0,0,759.0897,2379.9259
2193,44,11.3737,29965.5656,93949.2262,0.0,0,0,0,681.0356,2135.2097
2194,44,11.5865,40518.6287,127034.8996,0.0,0,0,0,920.8779,2887.1568
2195,43,11.6506,34803.3128,109116.3843,0.0,0,0,1,809.3794,2537.5903
2196,44,11.5121,44652.852,139997.3717,0.0,1,1,0,1014.8375,3181.7584
2197,44,11.4681,36003.7946,112880.423,0.0,0,0,0,818.2681,2565.4642
2198,44,11.5973,39331.8387,123314.8052,0.0,0,0,0,893.9054,2802.6092
2199,44,11.8315,46925.1761,147121.3034,0.0,0,0,0,1066.4813,3343.666
2200,44,11.961,38904.4282,121974.5001,0.0,0,0,0,884.1916,2772.1477
2201,44,11.8188,26815.8153,84073.5103,0.0,0,0,0,609.4503,1910.7616
2202,45,11.2978,31732.2263,99487.5917,0.0,1,1,0,705.1606,2210.8354
2203,45,11.1602,36429.4704,114214.8599,0.0,0,0,0,809.5438,2538.108
2204,45,11.0921,31908.1261,100038.4951,0.0,0,0,0,709.0695,2223.0777
2205,45,11.1765,37335.703,117055.9131,1.0,1,0,0,829.6823,2601.2425
2206,45,11.2317,38768.0139,121545.9276,2.0,1,0,0,861.5114,2701.0206
2207,45,11.0381,36329.1629,113899.9846,4.0,2,0,0,807.3147,2531.1108
2208,46,10.481,31517.2925,98813.5439,6.0,3,1,0,685.1585,2148.1205
2209,46,10.2645,31138.7018,97626.2618,8.0,2,0,0,676.9283,2122.31
2210,46,10.3162,33505.1126,105045.4413,10.0,2,0,0,728.372,2283.5966
2211,46,10.2194,32164.0806,100841.0555,12.0,2,0,0,699.2191,2192.1969
2212,45,10.2919,38030.8013,119234.6049,15.0,3,0,1,845.1289,2649.6579
2213,45,10.5044,40405.3254,126679.5608,18.0,3,0,0,897.8961,2815.1014
2214,46,10.1091,33852.0162,106132.9593,21.0,4,1,0,735.9134,2307.2382
2215,46,10.1082,34838.7673,109226.7898,15.0,2,0,0,757.3645,2374.4954
2216,46,10.1976,33739.6667,105780.5401,12.0,1,0,0,733.471,2299.577
2217,46,10.3808,39195.9953,122888.0037,13.0,1,0,0,852.0869,2671.4783
