step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
298,85,11.7212,67070.2973,210280.3004,0.0,0,0,0,789.0623,2473.8859
299,85,11.6924,63213.7156,198188.9706,0.0,0,0,0,743.6908,2331.6349
300,86,11.4914,65384.278,204994.847,0.0,1,1,0,760.2823,2383.661
301,86,11.4444,80884.3231,253591.1031,0.0,0,0,0,940.5154,2948.7338
302,85,11.3481,66828.8542,209523.9196,2.0,2,0,1,786.2218,2464.9873
303,85,11.3163,75075.8342,235380.0459,3.0,3,1,1,883.2451,2769.177
304,85,11.3416,74641.1232,234016.8691,5.0,2,0,0,878.1309,2753.1396
305,85,11.3095,73141.644,229315.9791,4.0,1,0,0,860.4899,2697.835
306,86,11.2114,66794.9062,209417.2557,5.0,2,1,0,776.685,2435.0844
307,85,11.2789,72970.9829,228780.9047,6.0,1,0,1,858.4822,2691.5401
308,85,11.3299,71848.1306,225260.4267,7.0,1,0,0,845.2721,2650.1227
309,86,11.2601,68338.7185,214257.122,0.0,1,1,0,794.6363,2491.3619
310,86,11.404,73733.5843,231171.5761,0.0,0,0,0,857.3673,2688.0416
311,86,11.3304,67532.3401,211729.732,1.0,1,0,0,785.2598,2461.9736
312,87,11.22,80131.9921,251232.4448,2.0,2,1,0,921.0574,2887.7293
313,87,11.2982,75686.1244,237293.8896,3.0,1,0,0,869.9555,2727.516
314,85,11.2744,65996.9739,206915.6589,4.0,1,0,2,776.435,2434.3019
315,86,11.2045,82576.148,258895.5549,5.0,2,1,0,960.1878,3010.4134
316,86,11.3512,82547.491,258806.1572,6.0,1,0,0,959.8545,3009.3739
317,86,11.2954,78202.9434,245184.811,7.0,1,0,0,909.3366,2850.9862
318,87,11.3263,78963.9295,247570.3926,8.0,2,1,0,907.6314,2845.6367
319,87,11.6654,89567.0711,280813.3483,9.0,1,0,0,1029.5066,3227.7396
320,87,11.5041,59671.5446,187083.8396,10.0,1,0,0,685.8798,2150.389
321,88,11.3773,71605.5116,224498.9606,12.0,3,1,0,813.699,2551.1246
322,88,11.1921,55605.9884,174337.0405,14.0,2,0,0,631.8862,1981.1027
323,88,11.1048,70061.8161,219659.3651,16.0,2,0,0,796.157,2496.1291
324,88,11.0207,82084.1492,257352.4181,19.0,4,1,1,932.7744,2924.4593
325,87,10.9211,65638.8786,205792.42,23.0,4,0,1,754.4699,2365.4301
326,87,10.8443,66411.575,208214.8087,27.0,4,0,0,763.3514,2393.2737
