step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
889,128,10.5668,108500.0077,340171.301,57.0,7,0,1,847.6563,2657.5883
890,129,10.5623,118229.219,370675.5148,65.0,9,1,0,916.5056,2873.4536
891,126,10.6046,106762.0252,334722.9885,51.0,6,0,3,847.3177,2656.5317
892,127,10.5432,110385.0198,346081.0463,43.0,5,1,0,869.1734,2725.0476
893,127,10.5198,105083.4924,329460.1476,40.0,4,0,0,827.4291,2594.1744
894,127,10.6006,117296.2396,367750.7512,13.0,3,1,1,923.5924,2895.6752
895,127,10.8439,119168.9821,373622.3741,16.0,3,0,0,938.3384,2941.9085
896,128,11.0456,131519.0867,412342.938,7.0,4,1,0,1027.4929,3221.4292
897,126,11.1154,116439.2528,365063.9131,7.0,2,0,2,924.1211,2897.3326
898,127,11.1937,133693.2757,419160.2284,2.0,3,1,0,1052.703,3300.4742
899,125,11.0789,102886.2706,322572.5841,2.0,1,0,2,823.0902,2580.5807
900,126,11.0281,108204.114,339244.7996,3.0,2,1,0,858.7628,2692.419
901,126,11.0813,113294.9761,355205.7305,6.0,3,0,0,899.1665,2819.0931
902,127,11.0365,111013.5463,348053.4865,9.0,4,1,0,874.1224,2740.5786
903,127,10.983,110976.8681,347937.4936,12.0,3,0,0,873.8336,2739.6653
904,127,10.9183,115631.0896,362530.2922,12.0,4,1,1,910.481,2854.5692
905,125,11.0634,111550.3248,349736.0001,15.0,3,0,2,892.4026,2797.888
906,126,10.976,104937.3515,329001.4077,19.0,5,1,0,832.8361,2611.1223
907,126,11.1138,118892.0728,372754.162,19.0,3,0,0,943.5879,2958.3664
908,127,11.0504,112728.3618,353429.2347,22.0,4,1,0,887.6249,2782.9074
909,125,11.1541,111614.6721,349937.8175,5.0,2,0,2,892.9174,2799.5025
910,126,11.1439,122019.5882,382559.7326,3.0,3,1,0,968.4094,3036.1884
911,126,11.23,126042.847,395174.9847,2.0,1,0,0,1000.3401,3136.3094
912,127,11.3187,123014.2439,385679.422,4.0,3,1,0,968.6161,3036.8458
913,127,11.4171,117280.9619,367703.4016,6.0,2,0,0,923.4721,2895.3024
914,126,11.324,108357.1485,339724.5364,5.0,2,1,2,859.9774,2696.2265
915,126,11.3373,111446.9878,349411.3527,8.0,3,0,0,884.4999,2773.106
916,127,11.0887,102834.3512,322408.6429,11.0,5,1,0,809.7193,2538.6507
917,127,10.9703,99496.9358,311945.0793,16.0,5,0,0,783.4404,2456.2605
918,127,11.112,123937.3432,388572.0145,21.0,6,1,1,975.8846,3059.6222
919,127,11.03,105390.1328,330421.2651,28.0,7,0,0,829.8436,2601.7422
920,127,10.9305,110604.4135,346769.8107,35.0,8,1,1,870.9009,2730.471
921,125,11.1985,128138.8373,401744.7988,42.0,7,0,2,1025.1107,3213.9584
922,125,11.1864,115930.975,363470.238,45.0,7,1,1,927.4478,2907.7619
923,123,11.1572,103527.0627,324581.4894,51.0,6,0,2,841.6834,2638.8739
924,124,11.1005,115824.9244,363137.8494,59.0,9,1,0,934.072,2928.531
925,122,11.1906,113120.5889,354659.3055,40.0,6,0,2,927.2179,2907.0435
926,122,11.3023,122226.0286,383207.426,36.0,6,1,1,1001.8527,3141.0445
927,121,11.2723,94489.4408,296245.4225,42.0,6,0,1,780.9045,2448.3093
928,122,11.3407,118321.889,370966.3671,20.0,4,1,0,969.8515,3040.7079
929,122,11.3656,110024.6249,344952.7123,17.0,2,0,0,901.8412,2827.4812
930,122,11.2404,106638.9571,334337.8448,0.0,1,1,1,874.0898,2740.4741
931,122,11.269,113741.4968,356607.1292,1.0,1,0,0,932.3074,2923.0093
932,122,11.38,122441.5355,383882.9752,3.0,3,1,1,1003.6191,3146.5818
933,122,11.4233,106340.5912,333403.0299,5.0,2,0,0,871.6442,2732.8117
934,123,11.2282,106650.3617,334373.1792,7.0,5,1,0,867.0761,2718.4811
935,123,11.283,113052.1504,354444.6621,12.0,5,0,0,919.1232,2881.6639
936,124,11.0537,104063.1905,326261.6097,17.0,6,1,0,839.2193,2631.142
937,124,11.1543,124317.4446,389763.852,12.0,4,0,0,1002.56,3143.2569
938,123,10.975,109027.6511,341826.3094,17.0,6,1,2,886.4037,2779.0757
939,123,10.7466,90094.5184,282466.7536,22.0,5,0,0,732.4758,2296.4777
940,124,10.7017,118855.5813,372639.3869,28.0,7,1,0,958.5128,3005.1563
941,123,10.7489,106155.5331,332821.5561,20.0,5,0,1,863.0531,2705.8663
942,123,10.8767,118000.4514,369958.146,20.0,5,1,1,959.3533,3007.7898
943,123,10.9915,106336.9358,333390.8903,25.0,5,0,0,864.5279,2710.495
944,124,11.069,129127.1642,404843.6791,19.0,5,1,0,1041.3481,3264.8684
945,124,11.1223,113293.2733,355200.7959,24.0,5,0,0,913.6554,2864.5225
946,125,11.1015,112432.4104,352501.4572,27.0,5,1,0,899.4593,2820.0117
947,124,11.2366,121035.9404,379475.3791,33.0,6,0,1,976.0963,3060.2853
948,124,11.223,103239.1476,323677.6843,29.0,7,0,0,832.5738,2610.3039
949,125,11.1361,109587.861,343582.696,36.0,8,1,0,876.7029,2748.6616
950,126,11.0041,104794.959,328555.1782,43.0,8,1,0,831.706,2607.5808
951,125,10.878,96081.4487,301235.5841,50.0,7,0,1,768.6516,2409.8847
952,126,10.6953,95792.533,300329.6951,59.0,10,1,0,760.2582,2383.569
953,126,10.8405,111817.4597,350572.0221,42.0,8,0,0,887.4402,2782.3176
954,127,10.692,105053.1096,329364.0592,48.0,9,1,0,827.1898,2593.4178
955,126,10.6019,100460.9037,314965.9191,57.0,9,0,1,797.3088,2499.7295
956,127,10.7067,114104.4162,357742.4928,62.0,9,1,0,898.46,2816.87
957,126,10.8246,114109.1151,357757.267,70.0,8,0,1,905.6279,2839.3434
958,126,10.6108,110838.4698,347503.5909,78.0,9,1,1,879.6704,2757.965
959,126,10.5024,107724.4138,337739.7072,79.0,8,0,0,854.9557,2680.4739
960,127,10.3305,115721.5045,362812.8585,89.0,11,1,0,911.1929,2856.7942
961,127,10.5576,124587.1699,390608.5579,67.0,7,0,0,981.0013,3075.6579
962,127,10.515,95873.0336,300582.53,12.0,3,1,1,754.9058,2366.7916
963,127,10.7296,124156.0686,389257.5885,11.0,2,0,0,977.6068,3065.0204
964,127,10.8665,117063.6404,367021.1258,13.0,3,1,1,921.7609,2889.9301
965,127,10.9508,118545.672,371667.6597,15.0,2,0,0,933.4305,2926.517
966,127,11.0169,118493.1628,371503.0206,19.0,5,1,1,933.017,2925.2206
967,127,11.102,115876.5892,363300.3096,24.0,5,0,0,912.4141,2860.6324
968,128,11.3109,129624.6839,406403.1613,26.0,5,1,0,1012.6928,3175.0247
969,126,11.5539,124275.675,389634.0036,30.0,4,0,2,986.3149,3092.3334
970,127,11.4814,108267.0128,339442.517,29.0,4,1,0,852.4962,2672.7757
971,127,11.4442,100590.457,315374.6139,32.0,3,0,0,792.0508,2483.2647
972,128,11.3872,117460.4155,368265.6394,10.0,2,1,0,917.6595,2877.0753
973,127,11.3865,103599.1973,324806.2566,11.0,1,0,1,815.7417,2557.5296
974,126,11.164,93713.5851,293812.4788,0.0,1,1,2,743.7586,2331.8451
975,125,11.3052,119284.1233,373984.0217,1.0,1,0,1,954.273,2991.8722
976,125,11.3529,111878.6762,350765.5893,2.0,1,0,0,895.0294,2806.1247
977,125,11.2037,104791.6315,328545.4739,4.0,2,0,0,838.3331,2628.3638
978,126,11.0567,107596.7338,337340.2687,7.0,4,1,0,853.9423,2677.3037
979,125,10.9579,105640.8598,331208.9395,8.0,3,0,1,845.1269,2649.6715
980,126,10.873,109708.2509,343960.0798,11.0,5,1,0,870.7004,2729.8419
981,126,10.9615,116076.3747,363926.0381,11.0,3,0,0,921.2411,2888.3019
982,127,11.0958,126016.8836,395091.6387,12.0,4,1,0,992.2589,3110.9578
983,127,11.1551,112338.0197,352204.5327,14.0,4,1,1,884.5513,2773.264
984,127,11.1833,104712.6453,328297.8096,8.0,4,1,1,824.509,2585.0221
985,127,11.1669,103442.2497,324314.6491,11.0,3,0,0,814.5059,2553.6587
986,128,11.0423,105490.9364,330738.2959,14.0,4,1,0,824.1479,2583.8929
987,128,11.07,111453.404,349431.6367,17.0,3,0,0,870.7297,2729.9347
988,128,10.9141,109105.3284,342070.7564,20.0,4,1,1,852.3854,2672.4278
989,128,10.9013,109389.0611,342960.5124,23.0,3,0,0,854.602,2679.379
990,129,10.7777,110002.3141,344882.1024,26.0,4,1,0,852.7311,2673.5047
991,129,10.7325,103576.6446,324735.9871,30.0,4,0,0,802.9197,2517.3332
992,130,10.7521,122782.8395,384952.3671,34.0,6,1,0,944.4834,2961.1721
993,129,10.729,106367.8764,333487.4227,40.0,6,0,1,824.5572,2585.1738
994,130,10.8645,125010.6154,391937.244,44.0,6,1,0,961.6201,3014.9019
995,129,10.975,112216.2878,351823.1282,49.0,5,0,1,869.8937,2727.3111
996,129,11.0274,113601.0267,356165.8211,37.0,5,1,1,880.6281,2760.9754
997,129,11.2571,123515.626,387249.7967,26.0,3,0,0,957.4855,3001.9364
998,130,11.2462,105820.6666,331771.9573,15.0,4,1,0,814.0051,2552.092
999,130,11.2173,100800.0615,316030.8294,2.0,1,0,0,775.3851,2431.0064
1000,131,11.1404,109222.5952,342437.4134,3.0,2,1,0,833.7603,2614.0261
1001,131,11.191,111580.9888,349831.3642,5.0,2,0,0,851.7633,2670.4684
1002,131,11.2451,123954.1765,388624.5287,9.0,5,1,1,946.2151,2966.5995
1003,130,11.2908,106165.3946,332851.95,13.0,4,0,1,816.6569,2560.3996
1004,131,11.1987,114169.048,357945.7399,18.0,6,1,0,871.5195,2732.4102
1005,130,11.1958,96637.2836,302979.0456,17.0,3,0,1,743.3637,2330.608
1006,129,11.1276,105247.8323,329975.6183,15.0,3,1,2,815.8747,2557.9505
1007,128,11.0046,105017.2382,329252.9261,17.0,2,0,1,820.4472,2572.2885
1008,129,10.9696,116205.0505,364329.2519,22.0,6,1,0,900.8143,2824.2578
1009,128,10.7856,98196.2213,307866.7395,27.0,5,0,1,767.158,2405.2089
1010,129,10.7285,113384.9169,355487.0707,17.0,4,1,0,878.9528,2755.7137
1011,128,10.7619,108845.333,341255.1455,20.0,3,0,1,850.3542,2666.0558
1012,129,10.5888,108992.5352,341716.3154,0.0,1,1,0,844.9034,2648.9637
1013,128,10.7428,104012.5054,326102.2748,1.0,1,0,1,812.5977,2547.674
1014,127,10.8921,119825.4773,375680.1412,0.0,1,1,2,943.5077,2958.1113
1015,127,10.9992,105490.5031,330737.1691,0.0,0,0,0,830.6339,2604.2297
1016,127,11.1337,122531.9852,384166.222,1.0,2,1,1,964.8188,3024.9309
1017,127,11.2277,113732.167,356577.0782,1.0,1,0,0,895.5289,2807.6935
1018,128,11.2212,124278.8567,389643.6053,2.0,2,1,0,970.9286,3044.0907
1019,128,11.412,120639.7125,378234.3415,3.0,1,0,0,942.4978,2954.9558
1020,128,11.5589,123324.1886,386650.9689,4.0,2,1,1,963.4702,3020.7107
1021,126,11.5971,106186.0081,332917.9358,5.0,1,0,2,842.7461,2642.2058
1022,127,11.6289,120520.6846,377860.3649,0.0,1,1,0,948.9818,2975.2785
1023,127,11.6758,103874.8553,325671.6226,0.0,0,0,0,817.9122,2564.3435
1024,128,11.653,109817.5221,344302.6529,0.0,1,1,0,857.9494,2689.8645
1025,128,11.5972,91885.9498,288082.7409,0.0,0,0,0,717.859,2250.6464
1026,128,11.5399,116458.3606,365124.6116,1.0,2,1,1,909.8309,2852.536
1027,127,11.6055,98474.2229,308738.5157,2.0,1,0,1,775.3876,2431.0119
1028,128,11.6856,135335.4273,424309.0642,0.0,1,1,0,1057.308,3314.9146
1029,128,11.6634,102996.8881,322919.7513,1.0,1,0,0,804.6632,2522.8106
1030,129,11.6505,116828.6927,366284.9957,2.0,2,1,0,905.6488,2839.4186
1031,129,11.6798,114289.2413,358323.1461,3.0,1,0,0,885.9631,2777.6988
1032,130,11.5402,105145.0627,329653.3597,5.0,3,1,0,808.8082,2535.7951
1033,129,11.5734,98667.0028,309343.4964,5.0,1,0,1,764.8605,2398.0116
1034,129,11.4959,114092.4984,357705.9901,7.0,3,1,1,884.438,2772.9147
1035,129,11.4704,109613.1958,343662.9791,9.0,2,0,0,849.7147,2664.0541
1036,129,11.4643,120960.7781,379240.594,11.0,3,1,1,937.6805,2939.8496
1037,129,11.4482,101708.469,318879.7161,9.0,1,0,0,788.4377,2471.9358
1038,129,11.4715,112321.7366,352154.2546,10.0,2,1,1,870.7111,2729.8779
1039,128,11.5618,109504.5118,343322.0733,0.0,0,0,1,855.504,2682.2037
1040,128,11.5917,111066.6126,348218.9879,0.0,1,1,1,867.7079,2720.4608
1041,128,11.5829,99678.1529,312513.2728,1.0,1,0,0,778.7356,2441.5099
1042,129,11.5946,110273.2281,345732.1611,2.0,2,1,0,854.8312,2680.0943
1043,129,11.6865,119063.8681,373292.8209,3.0,1,0,0,922.9757,2893.7428
1044,130,11.4563,100797.6828,316023.5898,4.0,2,1,0,775.3668,2430.9507
1045,129,11.5577,114047.4696,357565.5439,5.0,1,0,1,884.0889,2771.8259
1046,129,11.5982,127141.9339,398619.818,8.0,4,1,1,985.5964,3090.0761
1047,128,11.4253,98304.2378,308205.636,9.0,2,0,1,768.0019,2407.8565
1048,129,11.1914,99399.9474,311640.8172,11.0,3,1,0,770.5422,2415.8203
1049,129,11.0166,98194.4112,307861.56,14.0,3,0,0,761.197,2386.5237
1050,130,10.8332,99166.5437,310909.1446,8.0,4,1,0,762.8196,2391.6088
1051,129,10.9128,109048.3013,341890.1523,9.0,3,0,1,845.3357,2650.3113
1052,130,10.7621,93835.5098,294194.4224,10.0,3,1,0,721.8116,2263.034
1053,130,10.9299,116958.8695,366692.2411,13.0,3,0,0,899.6836,2820.7095
1054,131,11.1088,132398.1884,415099.14,11.0,3,1,0,1010.6732,3168.6957
1055,131,11.2924,118894.9758,372762.781,11.0,2,0,0,907.5952,2845.5174
1056,131,11.2688,109400.4125,342995.6197,16.0,6,1,1,835.1177,2618.2872
1057,130,11.3729,123746.5013,387974.1706,7.0,3,0,1,951.8962,2984.4167
1058,128,11.2649,109859.5058,344435.1814,7.0,3,1,3,858.2774,2690.8999
1059,128,11.0599,91627.428,287272.0212,4.0,1,0,0,715.8393,2244.3127
1060,129,10.8309,100857.4753,316211.2261,6.0,3,1,0,781.8409,2451.2498
1061,127,10.7357,89926.7563,281939.7262,9.0,3,0,2,708.0847,2219.9978
1062,128,10.6664,112351.9268,352248.3708,13.0,5,1,0,877.7494,2751.9404
1063,128,10.6305,101280.6036,317536.9673,15.0,5,0,0,791.2547,2480.7576
1064,129,10.6839,117574.4301,368621.6718,17.0,5,1,0,911.4297,2857.5323
1065,129,10.6633,104039.9376,326188.5621,23.0,6,0,0,806.5111,2528.5935
1066,130,10.5405,110453.8059,346297.5241,30.0,8,1,0,849.6447,2663.8271
1067,130,10.4958,99760.7881,312771.7118,38.0,8,0,0,767.3907,2405.9362
1068,131,10.3719,104668.8079,328159.7013,25.0,7,1,0,798.9985,2505.0359
1069,131,10.3264,96882.8041,303748.6751,16.0,3,0,0,739.5634,2318.6922
1070,131,10.2969,118661.6332,372030.8126,13.0,3,1,1,905.814,2839.9299
1071,130,10.5925,129557.142,406191.8186,15.0,2,0,1,996.5934,3124.5525
1072,130,10.7259,119962.8416,376110.677,18.0,4,1,1,922.7911,2893.1591
1073,129,10.9682,126122.2419,395422.0206,22.0,4,0,1,977.6918,3065.287
1074,128,11.0133,111106.7114,348344.2631,21.0,3,1,2,868.0212,2721.4396
1075,128,11.1542,111337.1546,349067.6338,23.0,2,0,0,869.8215,2727.0909
1076,127,11.1421,111416.6637,349316.845,25.0,3,1,2,877.2966,2750.5263
1077,127,11.0729,96697.7539,303169.6226,27.0,2,0,0,761.3996,2387.1624
1078,127,10.927,98368.5644,308407.2884,30.0,4,1,1,774.5556,2428.4038
1079,126,10.8212,108409.8621,339889.4708,33.0,3,0,1,860.3957,2697.5355
1080,126,10.7603,100596.2007,315391.4054,19.0,4,1,1,798.3825,2503.1064
1081,125,10.669,92268.081,289280.5131,6.0,2,0,1,738.1446,2314.2441
1082,126,10.6258,102504.8791,321375.1043,4.0,3,1,0,813.5308,2550.5961
1083,126,10.4646,94403.0641,295973.8693,7.0,3,0,0,749.2307,2348.999
1084,126,10.4206,111588.9564,349856.79,10.0,4,1,1,885.6266,2776.6412
1085,126,10.4635,105849.8008,331862.5748,15.0,5,0,0,840.0778,2633.83
1086,127,10.4835,111614.1774,349935.3686,13.0,5,1,0,878.8518,2755.3966
1087,127,10.5214,108875.6655,341349.6872,13.0,5,0,0,857.2887,2687.7928
1088,127,10.4689,113120.2809,354657.4351,15.0,6,1,1,890.7109,2792.5782
1089,127,10.5028,105111.3866,329547.6041,12.0,3,0,0,827.6487,2594.863
1090,128,10.4833,113416.1504,355584.4997,14.0,5,1,0,886.0637,2778.0039
1091,128,10.4594,96543.854,302686.4561,11.0,2,0,0,754.2489,2364.7379
1092,128,10.5129,122394.1619,383734.0825,3.0,2,1,1,956.2044,2997.9225
1093,125,10.3536,91189.6088,285900.3966,4.0,1,0,3,729.5169,2287.2032
1094,126,10.1039,97117.4284,304484.2333,7.0,4,1,0,770.7732,2416.5415
1095,126,10.2159,118361.2552,371089.6392,11.0,4,0,0,939.375,2945.1559
1096,126,10.0794,104974.2125,329117.135,12.0,4,1,1,833.1287,2612.0408
1097,124,10.2159,113444.2547,355672.5086,16.0,4,0,2,914.873,2868.3267
1098,125,10.2404,100859.4354,316216.286,21.0,6,1,0,806.8755,2529.7303
1099,125,10.4746,125466.6482,393367.2713,26.0,5,0,0,1003.7332,3146.9382
1100,126,10.416,107431.6035,336822.1304,31.0,6,1,0,852.6318,2673.1915
1101,126,10.5819,122279.3122,383374.0259,31.0,4,0,0,970.4707,3042.651
1102,126,10.5859,114265.4916,358247.4673,27.0,4,1,1,906.869,2843.2339
1103,126,10.5753,101923.0288,319551.8271,30.0,3,0,0,808.9129,2536.1256
1104,124,10.4487,115547.3876,362266.8776,33.0,4,1,3,931.8338,2921.5071
1105,123,10.4489,107763.7706,337863.8259,9.0,2,0,1,876.1282,2746.8604
1106,124,10.5902,118722.4221,372222.1207,11.0,3,1,0,957.4389,3001.7913
1107,124,10.8355,123286.25,386530.8509,12.0,3,0,0,994.244,3117.1843
1108,124,10.9815,126523.8301,396681.7393,4.0,4,1,1,1020.3535,3199.0463
1109,124,11.1349,113781.5397,356731.8165,2.0,1,0,0,917.5931,2876.8695
1110,124,11.085,109079.5387,341989.1012,5.0,4,1,1,879.6737,2757.9766
1111,123,11.1258,99146.1791,310844.934,8.0,4,0,1,806.0665,2527.1946
1112,124,11.0478,93256.751,292379.12,12.0,5,1,0,752.0706,2357.8961
1113,124,11.069,101748.6847,319005.0881,13.0,4,0,0,820.5539,2572.6217
1114,124,11.0607,103116.7639,323294.1103,10.0,4,1,1,831.5868,2607.2106
1115,124,11.0317,99580.1942,312206.6698,13.0,3,0,0,803.0661,2517.7957
1116,125,11.1046,115988.7296,363651.2705,16.0,4,1,0,927.9098,2909.2102
1117,124,11.2462,119311.6003,374069.9781,21.0,5,0,1,962.1903,3016.6934
1118,124,11.2349,117935.911,369756.4374,26.0,6,1,1,951.0961,2981.9068
1119,124,11.2857,117544.8694,368530.8008,24.0,4,0,0,947.9425,2972.0226
1120,122,11.1091,100896.0838,316332.2509,29.0,6,1,3,827.0171,2592.8873
1121,120,11.3413,110251.8156,345665.0603,12.0,3,0,2,918.7651,2880.5422
1122,120,11.4617,107605.2039,337366.7372,15.0,4,1,1,896.71,2811.3895
1123,119,11.4264,103548.2258,324648.048,18.0,3,0,1,870.1532,2728.1349
1124,120,11.2177,91263.2717,286130.8902,21.0,4,1,0,760.5273,2384.4241
1125,119,11.0654,94556.4248,296455.8078,24.0,3,0,1,794.5918,2491.2253
1126,120,10.8272,105769.6955,331612.2124,27.0,4,1,0,881.4141,2763.4351
1127,120,10.7936,110771.4476,347294.4414,32.0,5,0,0,923.0954,2894.1203
1128,120,10.864,111088.3915,348287.787,28.0,5,1,1,925.7366,2902.3982
1129,120,10.8765,107014.1379,335513.6707,17.0,3,0,0,891.7845,2795.9473
1130,120,10.852,114977.8759,360482.411,20.0,4,1,1,958.149,3004.0201
1131,120,10.7868,100904.9186,316360.4356,16.0,2,0,0,840.8743,2636.337
1132,121,10.6851,106103.6894,332659.2495,20.0,5,1,0,876.89,2749.25
1133,118,10.7647,111894.737,350815.7674,24.0,4,0,3,948.2605,2973.015
1134,119,10.8761,113775.7717,356713.3659,29.0,6,1,0,956.0989,2997.5913
1135,119,11.0157,111703.8256,350217.4147,31.0,5,0,0,938.6876,2943.0035
1136,120,11.0955,113815.2311,356836.5804,8.0,3,1,0,948.4603,2973.6382
1137,120,11.1278,106642.1341,334347.2764,11.0,3,0,0,888.6845,2786.2273
1138,121,11.0238,96758.1808,303358.0573,10.0,3,1,0,799.6544,2507.0914
1139,121,11.0543,101762.1372,319046.8192,12.0,2,0,0,841.0094,2636.7506
1140,121,11.0558,109346.8212,342827.2881,15.0,4,1,1,903.6927,2833.2834
1141,121,11.1244,109798.4967,344243.2797,17.0,3,0,0,907.4256,2844.9858
1142,122,11.0084,108000.4329,338605.2856,21.0,5,1,0,885.2494,2775.4532
1143,122,11.0312,110348.7409,345969.2994,25.0,4,0,0,904.4979,2835.8139
1144,121,10.855,100962.3652,316540.3216,22.0,5,1,2,834.3997,2616.0357
1145,121,10.9635,108275.7185,339469.1057,26.0,4,0,0,894.8406,2805.5298
1146,122,11.0031,114571.2315,359207.5511,24.0,4,1,0,939.1085,2944.3242
1147,121,10.9411,102539.7193,321485.1257,28.0,4,0,1,847.4357,2656.9019
1148,122,10.8793,105505.3026,330781.7858,15.0,5,1,0,864.7976,2711.3261
1149,122,10.7971,95813.713,300396.5485,18.0,5,0,0,785.3583,2462.2668
1150,123,10.7735,103726.2031,325204.4559,23.0,6,1,0,843.3025,2643.9387
1151,123,10.8636,104226.9083,326774.0693,29.0,6,0,0,847.3732,2656.6998
1152,123,10.8517,107143.3361,335917.81,31.0,5,0,0,871.084,2731.0391
1153,122,10.7328,94703.4556,296915.5856,37.0,6,0,1,776.2578,2433.7343
1154,124,10.6604,109292.4655,342656.1753,19.0,6,2,0,881.3909,2763.3563
1155,124,10.788,115935.3354,363483.5714,23.0,4,0,0,934.9624,2931.3191
1156,124,10.8533,116158.2226,364182.46,23.0,4,1,1,936.7599,2936.9553
1157,124,10.8993,105682.466,331338.777,27.0,4,0,0,852.278,2672.0869
1158,125,10.7685,100043.3583,313657.9987,31.0,5,1,0,800.3469,2509.264
1159,125,10.8028,111592.6843,349868.0175,23.0,3,0,0,892.7415,2798.9441
1160,126,10.7287,107780.6217,337916.7847,26.0,4,1,0,855.4018,2681.8792
1161,126,10.7789,117540.896,368518.3502,29.0,3,0,0,932.8643,2924.7488
1162,125,10.6444,99107.3848,310723.6335,32.0,4,1,2,792.8591,2485.7891
1163,125,10.6026,98441.742,308635.7924,37.0,5,0,0,787.5339,2469.0863
1164,123,10.6381,105481.0173,330706.3701,43.0,7,1,3,857.5692,2688.6697
1165,123,10.5628,92918.2397,291318.3577,49.0,6,0,0,755.4328,2368.4419
1166,124,10.3336,97836.9448,306740.2118,56.0,8,1,0,789.0076,2473.7114
1167,124,10.3403,99625.796,312347.5611,59.0,6,0,0,803.4338,2518.9319
1168,124,10.3826,118095.5924,370255.7138,66.0,8,1,1,952.3838,2985.9332
1169,124,10.5592,114363.8403,358555.9536,74.0,8,0,0,922.289,2891.5803
1170,125,10.4589,106610.6056,334247.7462,44.0,6,1,0,852.8848,2673.982
1171,125,10.4209,94270.1365,295556.7972,28.0,4,0,0,754.1611,2364.4544
1172,125,10.3529,95091.3332,298131.2359,16.0,4,1,1,760.7307,2385.0499
1173,125,10.4135,101811.6261,319202.2294,19.0,3,0,0,814.493,2553.6178
1174,125,10.3515,103591.6722,324782.8677,15.0,3,1,1,828.7334,2598.2629
1175,125,10.5715,113022.392,354350.217,18.0,3,0,0,904.1791,2834.8017
1176,126,10.6243,114163.9789,357929.468,22.0,5,1,0,906.0633,2840.7101
1177,124,10.7228,112981.5926,354223.2385,26.0,4,0,2,911.1419,2856.639
1178,125,10.6122,101480.0555,318162.5743,30.0,5,1,0,811.8404,2545.3006
1179,125,10.6947,112743.4498,353476.1713,34.0,4,0,0,901.9476,2827.8094
1180,123,10.6805,103067.0197,323138.0912,38.0,5,1,3,837.9432,2627.139
1181,123,10.6395,99146.1195,310845.4154,43.0,5,0,0,806.066,2527.1985
1182,123,10.4375,94684.1336,296854.903,49.0,7,1,1,769.7897,2413.4545
1183,123,10.3266,97250.7273,304902.4246,53.0,5,0,0,790.6563,2478.8815
1184,124,10.2244,100444.7537,314916.1392,59.0,7,1,0,810.0383,2539.6463
1185,124,10.3654,106726.1632,334610.2358,59.0,5,0,0,860.6949,2698.4696
1186,124,10.4276,100314.4151,314507.3865,43.0,5,0,0,808.9872,2536.3499
1187,124,10.4666,94145.2184,295165.8341,49.0,6,0,0,759.2356,2380.3696
1188,125,10.4711,106517.1002,333954.4335,55.0,7,1,0,852.1368,2671.6355
1189,123,10.6936,123081.6155,385888.5921,61.0,6,0,2,1000.6635,3137.3056
1190,124,10.5317,101753.9365,319021.2015,64.0,8,2,1,820.5963,2572.7516
1191,123,10.7689,125457.2824,393337.6132,42.0,4,0,1,1019.9779,3197.8668
1192,124,10.8918,125990.027,395008.3254,22.0,4,1,0,1016.0486,3185.551
1193,122,10.9327,107482.6994,336982.6749,25.0,3,0,2,881.0057,2762.1531
1194,123,10.9313,114524.9724,359061.8806,29.0,5,1,0,931.0973,2919.2023
1195,122,10.939,95845.9498,300498.1859,34.0,5,0,1,785.6225,2463.0999
1196,123,10.7989,101932.9912,319582.4402,40.0,7,1,0,828.7235,2598.2312
1197,123,10.8471,105159.9447,329699.5632,28.0,3,0,0,854.9589,2680.4843
1198,124,10.9481,117534.7624,368497.5729,32.0,5,1,0,947.861,2971.7546
1199,124,10.8853,92037.8942,288558.9964,36.0,4,0,0,742.2411,2327.0887
1200,125,10.8939,117051.1219,366981.5828,41.0,6,1,0,936.409,2935.8527
1201,123,10.8737,99528.9518,312044.9529,45.0,5,0,2,809.1785,2536.9508
1202,123,10.735,95988.2394,300943.9149,14.0,3,1,1,780.3922,2446.6985
1203,122,10.8001,100822.0296,316099.0558,0.0,0,0,1,826.4101,2590.9759
1204,123,10.8909,103519.8799,324558.3919,1.0,2,1,0,841.625,2638.6861
1205,122,10.9827,101640.8954,318667.6131,2.0,1,0,1,833.1221,2612.0296
1206,122,10.6507,89883.0729,281804.1004,3.0,2,1,1,736.7465,2309.8697
1207,122,10.605,107252.9381,336262.8501,4.0,1,0,0,879.1224,2756.2529
1208,123,10.4925,102185.8151,320374.8797,8.0,5,1,0,830.779,2604.6738
1209,123,10.4873,111462.6599,349460.6191,13.0,5,0,0,906.2005,2841.1432
1210,124,10.4595,109694.1097,343915.7186,19.0,7,1,0,884.6299,2773.5139
1211,122,10.6208,119892.7005,375891.1792,25.0,6,0,2,982.7271,3081.0752
1212,122,10.6569,103959.8316,325937.1107,28.0,7,1,1,852.1298,2671.6157
1213,122,10.8154,110028.3805,344963.6011,24.0,4,0,0,901.872,2827.5705
1214,123,10.7768,104875.2123,328806.7711,30.0,7,1,0,852.644,2673.2258
1215,122,10.7407,96906.973,303824.2439,36.0,6,0,1,794.3195,2490.3627
1216,123,10.6774,100159.1422,314021.0902,42.0,7,1,0,814.302,2553.017
1217,122,10.9029,111790.5982,350489.5266,26.0,3,0,1,916.3164,2872.865
