step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
311,85,10.3572,74177.0799,232562.5369,9.0,2,0,0,872.6715,2736.0298
312,86,10.1407,76266.1721,239111.7678,5.0,2,1,0,886.816,2780.3694
313,86,10.114,73118.6726,229243.1755,8.0,3,0,0,850.2171,2665.6183
314,86,10.2865,83488.4196,261754.6634,12.0,4,0,0,970.7956,3043.6589
315,86,10.2968,74776.2155,234440.1367,17.0,6,1,1,869.4909,2726.0481
316,86,10.4135,77731.5503,243705.873,14.0,5,0,0,903.8552,2833.7892
317,86,10.5593,75701.7034,237341.7763,19.0,5,0,0,880.2524,2759.7881
318,86,10.6128,84478.5314,264859.4613,25.0,7,1,1,982.3085,3079.7612
319,86,10.585,69455.3687,217757.5391,31.0,6,0,0,807.6206,2532.0644
320,85,10.7037,72648.8608,227770.1595,23.0,4,0,1,854.6925,2679.6489
321,86,10.6098,70285.2067,220359.3934,13.0,3,1,0,817.2698,2562.3185
322,86,10.5821,66678.9058,209052.3952,16.0,3,0,0,775.3361,2430.8418
323,86,10.6387,70400.211,220719.8876,18.0,3,0,0,818.6071,2566.5103
324,87,10.2694,58078.6861,182088.7085,21.0,4,1,0,667.5711,2092.9737
325,87,10.2908,74416.8449,233313.6199,25.0,4,0,0,855.366,2681.7657
